,Market Share_total
1666,8.77
1667,9.129999999999999
1668,8.89
1669,9.52
1670,9.52
1671,6.92
1672,7.08
1673,6.88
1674,7.710000000000001
1675,3.17
1676,6.720000000000001
1677,5.85
1678,5.12
1679,6.709999999999999
1680,6.510000000000001
1681,6.529999999999999
1682,6.470000000000001
1683,7.33
1684,11.7
1685,8.48
1686,12.220000000000002
1687,8.48
1688,9.58
1689,8.55
1690,11.14
1691,8.040000000000001
1692,7.07
1693,7.2
1694,7.510000000000001
1695,7.9300000000000015
1696,5.470000000000001
1697,5.790000000000001
1698,7.92
1699,9.82
1700,8.78
1701,6.630000000000001
1702,5.449999999999999
1703,5.140000000000001
1704,5.3500000000000005
1705,6.23
1706,6.23
1707,7.17
1708,6.36
1709,7.17
1710,10.010000000000002
1711,10.21
1712,8.149999999999999
1713,8.86
1714,7.269999999999999
1715,6.94
1716,4.5200000000000005
1717,4.01
1718,10.419999999999998
1719,10.85
1720,10.110000000000001
1721,12.209999999999999
1722,11.73
1723,7.6899999999999995
1724,5.86
1725,11.91
1726,12.569999999999999
1727,12.569999999999999
1728,11.77
1729,13.660000000000002
1730,13.660000000000002
1731,15.550000000000002
1732,15.550000000000002
1733,15.550000000000002
1734,19.52
1735,10.450000000000001
1736,10.450000000000001
1737,11.440000000000001
1738,12.66
1739,12.71
1740,9.85
1741,13.1
1742,9.51
1743,10.569999999999999
1744,7.07
1745,7.9
1746,8.26
1747,5.8
1748,5.26
1749,3.9899999999999998
1750,6.63
1751,7.6899999999999995
1752,8.309999999999999
1753,6.63
1754,8.309999999999999
1755,20.81
1756,19.11
1757,19.11
1758,15.74
1759,13.229999999999999
1760,13.229999999999999
1761,13.459999999999999
1762,9.389999999999999
1763,7.33
1764,7.039999999999999
1765,3.37
1766,9.209999999999999
1767,8.510000000000002
1768,10.52
1769,12.98
1770,12.98
1771,10.870000000000001
1772,7.67
1773,7.0699999999999985
1774,5.69
1775,7.42
1776,6.9
1777,7.58
1778,10.690000000000001
1779,11.26
1780,9.82
1781,9.79
1782,7.81
1783,8.14
1784,7.57
1785,5.19
1786,10.16
1787,19.74
1788,15.86
1789,15.86
1790,6.85
1791,7.31
1792,7.81
1793,8.52
1794,9.79
1795,9.97
1796,8.02
1797,8.079999999999998
1798,7.1899999999999995
1799,7.489999999999999
1800,7.1899999999999995
1801,6.809999999999998
1802,6.5
1803,6.32
1804,9.010000000000002
1805,4.92
1806,8.78
1807,9.35
1808,6.840000000000001
1809,5.01
1810,9.990000000000002
1811,8.15
1812,9.129999999999999
1813,11.07
1814,11.07
1815,7.050000000000002
1816,9.98
1817,8.469999999999999
1818,7.299999999999999
1819,11.390000000000002
1820,6.87
1821,7.720000000000001
1822,7.33
1823,12.460000000000003
1824,12.620000000000001
1825,9.77
1826,11.02
1827,11.47
1828,9.33
1829,10.659999999999998
1830,7.219999999999999
1831,8.02
1832,7.58
1833,6.269999999999999
1834,7.58
1835,6.2
1836,8.05
1837,6.63
1838,5.03
1839,6.159999999999999
1840,6.199999999999999
1841,4.970000000000001
1842,7.580000000000001
1843,9.170000000000002
1844,9.31
1845,7.7200000000000015
1846,8.71
1847,8.680000000000001
1848,8.74
1849,8.88
1850,8.540000000000001
1851,7.460000000000001
1852,11.23
1853,11.2
1854,8.01
1855,6.58
1856,7.4799999999999995
1857,11.950000000000001
1858,12.500000000000002
1859,14.35
1860,10.62
1861,8.7
1862,10.84
1863,11.82
1864,6.33
1865,7.279999999999999
1866,7.609999999999999
1867,8.33
1868,6.99
1869,7.109999999999999
1870,5.799999999999999
1871,7.490000000000002
1872,5.97
1873,7.0699999999999985
1874,13.559999999999999
1875,11.010000000000002
1876,11.610000000000003
1877,9.360000000000001
1878,11.98
1879,12.88
1880,12.4
1881,10.85
1882,13.61
1883,9.08
1884,9.14
1885,9.120000000000001
1886,8.239999999999998
1887,9.110000000000001
1888,15.59
1889,11.120000000000001
1890,9.430000000000001
1891,6.9799999999999995
1892,6.760000000000001
1893,7.419999999999999
1894,7.520000000000001
1895,5.380000000000001
1896,5.339999999999999
1897,13.580000000000002
1898,15.190000000000001
1899,13.76
1900,12.350000000000001
1901,9.79
1902,9.73
1903,11.65
1904,10.27
1905,7.130000000000001
1906,6.94
1907,6.94
1908,6.960000000000001
1909,6.83
1910,8.03
1911,9.55
1912,8.09
1913,7.770000000000001
1914,11.95
1915,11.780000000000001
1916,8.239999999999998
1917,11.810000000000002
1918,11.570000000000002
1919,11.6
1920,14.510000000000002
1921,14.510000000000002
1922,14.510000000000002
1923,15.13
1924,16.999999999999996
1925,12.520000000000001
1926,11.06
1927,8.53
1928,9.309999999999999
1929,13.2
1930,15.38
1931,12.459999999999999
1932,11.86
1933,8.620000000000001
1934,8.789999999999997
1935,3.8899999999999997
1936,2.04
1937,8.520000000000001
1938,8.440000000000001
1939,8.290000000000001
1940,8.79
1941,8.870000000000001
1942,12.849999999999998
1943,10.870000000000001
1944,9.56
1945,12.48
1946,11.370000000000001
1947,11.640000000000002
1948,11.219999999999999
1949,12.33
1950,13.270000000000001
1951,10.170000000000002
1952,10.05
1953,9.4
1954,7.37
1955,5.9799999999999995
1956,5.470000000000001
1957,6.29
1958,8.18
1959,7.959999999999999
1960,6.92
1961,8.559999999999999
1962,8.08
1963,3.8599999999999994
1964,2.0300000000000002
1965,8.66
1966,8.93
1967,10.29
1968,10.29
1969,11.379999999999999
1970,11.379999999999999
1971,12.52
1972,12.16
1973,13.089999999999998
1974,11.459999999999999
1975,13.089999999999998
1976,9.42
1977,16.130000000000003
1978,7.9399999999999995
1979,8.45
1980,7.540000000000001
1981,8.14
1982,8.129999999999999
1983,9.2
1984,6.22
1985,6.22
1986,6.44
1987,6.540000000000001
1988,6.35
1989,6.2700000000000005
1990,7.110000000000002
1991,5.65
1992,6.220000000000001
1993,7.590000000000001
1994,7.890000000000001
1995,7.290000000000001
1996,7.340000000000001
1997,7.620000000000002
1998,7.49
1999,7.35
2000,7.479999999999999
2001,7.49
2002,7.8199999999999985
2003,10.34
2004,8.7
2005,10.2
2006,9.629999999999999
2007,7.999999999999998
2008,6.93
2009,6.38
2010,6.289999999999999
2011,7.029999999999999
2012,6.890000000000001
2013,8.010000000000002
2014,4.970000000000001
2015,8.46
2016,7.110000000000001
2017,8.370000000000001
2018,6.5600000000000005
2019,8.56
2020,7.26
2021,8.620000000000001
2022,10.110000000000001
2023,7.790000000000001
2024,8.450000000000001
2025,8.450000000000001
2026,8.27
2027,9.860000000000001
2028,9.16
2029,13.330000000000004
2030,12.59
2031,12.59
2032,12.060000000000002
2033,12.65
2034,13.12
2035,10.930000000000001
2036,9.900000000000002
2037,7.340000000000001
2038,7.450000000000001
2039,8.030000000000001
2040,8.620000000000001
2041,6.6899999999999995
2042,9.06
2043,4.42
2044,5.9300000000000015
2045,5.03
2046,1.18
2047,9.2
2048,7.69
2049,8.959999999999999
2050,8.690000000000001
2051,7.210000000000001
2052,7.860000000000001
2053,6.910000000000001
2054,9.45
2055,7.2
2056,10.88
2057,5.41
2058,5.87
2059,10.84
2060,10.9
2061,10.88
2062,12.1
2063,12.250000000000002
2064,8.51
2065,13.660000000000002
2066,11.1
2067,8.399999999999999
2068,10.879999999999999
2069,6.31
2070,6.410000000000001
2071,7.340000000000001
2072,5.88
2073,3.53
2074,6.840000000000001
2075,5.9399999999999995
2076,5.880000000000001
2077,6.19
2078,6.2
2079,6.2
2080,6.2
2081,6.2
2082,6.2
2083,6.2
2084,1.16
2085,1.27
2086,1.2799999999999998
2087,7.260000000000001
2088,7.920000000000002
2089,7.920000000000002
2090,7.920000000000002
2091,7.920000000000002
2092,7.920000000000002
2093,7.920000000000002
2094,8.0
2095,8.0
2096,8.0
2097,8.080000000000002
2098,8.080000000000002
2099,8.080000000000002
2100,9.05
2101,9.48
2102,9.360000000000001
2103,7.31
2104,7.31
2105,7.31
2106,7.2
2107,7.2
2108,7.17
2109,7.17
2110,7.69
2111,7.230000000000001
2112,7.230000000000001
2113,7.230000000000001
2114,7.080000000000001
2115,7.080000000000001
2116,7.4300000000000015
2117,7.0600000000000005
2118,7.0600000000000005
2119,7.150000000000001
2120,7.330000000000001
2121,7.81
2122,7.81
2123,7.369999999999999
2124,6.889999999999999
2125,9.389999999999999
2126,8.919999999999998
2127,8.419999999999998
2128,10.73
2129,8.02
2130,7.789999999999999
2131,8.790000000000001
2132,7.81
2133,5.880000000000001
2134,5.37
2135,5.089999999999999
2136,5.06
2137,4.9
2138,4.32
2139,5.8100000000000005
2140,5.8100000000000005
2141,6.57
2142,6.15
2143,4.91
2144,5.989999999999999
2145,6.08
2146,6.050000000000001
2147,5.029999999999999
2148,7.65
2149,7.65
2150,7.820000000000002
2151,7.860000000000001
2152,6.42
2153,7.860000000000001
2154,9.51
2155,7.92
2156,11.680000000000001
2157,11.76
2158,11.440000000000001
2159,10.75
2160,10.75
2161,11.17
2162,11.84
2163,12.43
2164,10.41
2165,9.330000000000002
2166,7.0
2167,6.220000000000001
2168,7.05
2169,6.640000000000002
2170,4.07
2171,4.07
2172,3.56
2173,2.3499999999999996
2174,2.32
2175,2.32
2176,2.32
2177,1.02
2178,1.0600000000000003
2179,1.6
2180,6.01
2181,3.41
2182,3.08
2183,3.3299999999999996
2184,3.01
2185,6.2299999999999995
2186,12.879999999999999
2187,10.16
2188,10.989999999999998
2189,8.500000000000002
2190,9.969999999999999
2191,7.709999999999999
2192,7.17
2193,4.81
2194,5.08
2195,9.08
2196,13.310000000000002
2197,7.51
2198,13.210000000000003
2199,6.4799999999999995
2200,9.92
2201,6.279999999999999
2202,9.92
2203,3.7399999999999998
2204,5.249999999999999
2205,3.66
2206,6.24
2207,6.88
2208,3.15
2209,3.15
2210,3.15
2211,3.5799999999999996
2212,11.27
2213,9.379999999999999
2214,10.6
2215,9.459999999999997
2216,8.75
2217,8.739999999999998
2218,7.67
2219,3.53
2220,9.97
2221,6.65
2222,7.65
2223,7.6800000000000015
2224,9.57
2225,9.55
2226,16.02
2227,16.860000000000003
2228,15.790000000000001
2229,16.550000000000004
2230,15.790000000000001
2231,18.020000000000003
2232,16.57
2233,19.62
2234,18.29
2235,21.12
2236,20.580000000000002
2237,13.180000000000001
2238,13.530000000000001
2239,11.989999999999998
2240,9.619999999999997
2241,10.639999999999997
2242,9.649999999999999
2243,9.649999999999999
2244,9.48
2245,8.81
2246,10.350000000000001
2247,8.81
2248,9.46
2249,9.379999999999999
2250,11.93
2251,12.6
2252,12.53
2253,13.939999999999998
2254,7.249999999999998
2255,5.409999999999999
2256,28.759999999999998
2257,7.960000000000001
2258,6.55
2259,6.55
2260,6.840000000000001
2261,33.99
2262,16.79
2263,6.67
2264,6.87
2265,7.160000000000001
2266,26.870000000000005
2267,29.580000000000002
2268,10.02
2269,10.02
2270,10.02
2271,26.21
2272,22.479999999999997
2273,20.71
2274,17.61
2275,14.160000000000002
2276,8.53
2277,10.37
2278,8.759999999999998
2279,7.85
2280,2.8999999999999995
2281,7.4399999999999995
2282,10.81
2283,9.75
2284,9.13
2285,7.31
2286,5.07
2287,3.4899999999999998
2288,6.1000000000000005
2289,3.8999999999999995
2290,3.8200000000000003
2291,3.9200000000000004
2292,4.74
2293,4.12
2294,3.7299999999999995
2295,3.75
2296,3.5900000000000007
2297,3.21
2298,3.75
2299,2.31
2300,4.290000000000001
2301,4.17
2302,3.4699999999999998
2303,2.7300000000000004
2304,4.6
2305,3.3599999999999994
2306,2.4300000000000006
2307,3.4099999999999993
2308,2.6900000000000004
2309,2.6900000000000004
2310,2.5300000000000002
2311,2.32
2312,2.22
2313,2.22
2314,2.8300000000000005
2315,2.93
2316,3.4899999999999998
2317,2.87
2318,3.6599999999999993
2319,3.75
2320,1.53
2321,1.53
2322,1.5100000000000002
2323,1.23
2324,1.6
2325,1.18
2326,0.9799999999999999
2327,0.9799999999999999
2328,1.06
2329,1.18
2330,1.65
2331,1.02
2332,1.0699999999999998
2333,1.65
2334,1.1099999999999999
2335,0.97
2336,1.2799999999999998
2337,1.2799999999999998
2338,1.2799999999999998
2339,1.0899999999999999
2340,1.0899999999999999
2341,0.7499999999999999
2342,0.9100000000000001
2343,1.04
2344,1.86
2345,1.16
2346,1.3499999999999999
2347,2.3400000000000003
2348,0.61
2349,1.1800000000000002
2350,1.03
2351,1.67
2352,1.0699999999999998
2353,1.9300000000000002
2354,1.4300000000000002
2355,1.6600000000000001
2356,2.25
2357,1.3699999999999999
2358,1.32
2359,1.57
2360,1.31
2361,1.2800000000000002
2362,4.569999999999999
2363,4.569999999999999
2364,1.6
2365,1.9799999999999998
2366,0.37
2367,0.48999999999999994
2368,0.73
2369,0.45
2370,0.82
2371,0.72
2372,1.3600000000000003
2373,1.1400000000000001
2374,0.68
2375,1.1300000000000003
2376,1.7600000000000002
2377,1.6600000000000001
2378,0.96
2379,8.6
2380,7.2700000000000005
2381,4.470000000000001
2382,2.0300000000000002
2383,1.9300000000000002
2384,1.9900000000000002
2385,1.8200000000000003
2386,1.7
2387,7.789999999999999
2388,8.37
2389,8.179999999999998
2390,8.309999999999999
2391,9.01
2392,8.88
2393,8.45
2394,8.469999999999999
2395,8.57
2396,11.479999999999999
2397,12.2
2398,8.540000000000001
2399,9.4
2400,9.75
2401,9.75
2402,9.559999999999999
2403,10.41
2404,9.459999999999999
2405,6.55
2406,6.610000000000001
2407,6.630000000000001
2408,6.6899999999999995
2409,7.369999999999999
2410,7.290000000000001
2411,3.79
2412,3.8200000000000003
2413,3.8900000000000006
2414,5.32
2415,10.309999999999999
2416,11.38
2417,8.190000000000001
2418,8.99
2419,8.92
2420,8.56
2421,7.460000000000001
2422,7.209999999999999
2423,8.77
2424,7.1
2425,5.010000000000001
2426,9.360000000000001
2427,6.360000000000001
2428,4.8100000000000005
2429,5.26
2430,5.970000000000001
2431,10.03
2432,10.930000000000001
2433,11.040000000000001
2434,6.589999999999999
2435,7.040000000000001
2436,6.21
2437,6.380000000000001
2438,6.619999999999999
2439,6.360000000000001
2440,12.889999999999997
2441,11.209999999999997
2442,9.22
2443,9.120000000000001
2444,7.970000000000001
2445,6.7700000000000005
2446,6.85
2447,5.42
2448,7.839999999999999
2449,9.66
2450,10.63
2451,9.559999999999999
2452,10.02
2453,10.02
2454,7.220000000000001
2455,5.39
2456,12.040000000000001
2457,12.7
2458,12.7
2459,13.680000000000001
2460,14.89
2461,14.89
2462,15.610000000000003
2463,10.48
2464,10.22
2465,10.22
2466,10.22
2467,10.579999999999998
2468,10.66
2469,14.65
2470,10.77
2471,10.73
2472,7.869999999999999
2473,7.340000000000001
2474,8.11
2475,6.220000000000001
2476,8.57
2477,10.71
2478,9.61
2479,9.45
2480,8.260000000000002
2481,6.8
2482,6.909999999999998
2483,8.260000000000002
2484,6.8
2485,18.449999999999996
2486,18.449999999999996
2487,20.06
2488,15.149999999999997
2489,13.029999999999998
2490,12.73
2491,12.73
2492,7.13
2493,6.739999999999999
2494,8.1
2495,7.4799999999999995
2496,3.8600000000000008
2497,11.37
2498,10.680000000000001
2499,10.680000000000001
2500,12.01
2501,13.3
2502,10.96
2503,10.71
2504,11.349999999999998
2505,11.010000000000002
2506,8.06
2507,7.8100000000000005
2508,7.35
2509,6.3500000000000005
2510,8.489999999999998
2511,12.360000000000001
2512,9.15
2513,10.540000000000001
2514,11.48
2515,11.87
2516,8.53
2517,9.190000000000001
2518,7.93
2519,7.56
2520,7.239999999999999
2521,9.11
2522,8.98
2523,18.54
2524,15.11
2525,10.400000000000002
2526,7.660000000000001
2527,7.600000000000001
2528,7.610000000000001
2529,7.790000000000001
2530,6.409999999999999
2531,6.500000000000002
2532,6.300000000000001
2533,7.100000000000001
2534,6.22
2535,5.86
2536,6.539999999999999
2537,8.58
2538,8.74
2539,11.8
2540,9.92
2541,10.040000000000001
2542,8.0
2543,8.02
2544,7.25
2545,7.6
2546,6.94
2547,12.370000000000001
2548,6.13
2549,3.21
2550,5.52
2551,5.02
2552,6.209999999999999
2553,2.87
2554,4.58
2555,10.8
2556,11.18
2557,12.44
2558,10.010000000000002
2559,11.34
2560,11.780000000000003
2561,10.489999999999998
2562,7.199999999999998
2563,6.749999999999998
2564,5.640000000000001
2565,8.08
2566,9.139999999999999
2567,14.940000000000003
2568,12.37
2569,9.91
2570,4.880000000000001
2571,6.909999999999999
2572,4.98
2573,6.220000000000001
2574,3.65
2575,5.3100000000000005
2576,6.69
2577,6.609999999999998
2578,5.82
2579,5.219999999999999
2580,6.57
2581,9.8
2582,8.93
2583,8.93
2584,9.05
2585,8.91
2586,6.43
2587,9.38
2588,9.7
2589,10.99
2590,11.430000000000001
2591,6.209999999999999
2592,5.9
2593,5.91
2594,5.8
2595,11.3
2596,7.109999999999999
2597,7.389999999999999
2598,10.22
2599,10.489999999999998
2600,10.93
2601,7.1
2602,6.769999999999999
2603,6.769999999999999
2604,7.649999999999999
2605,8.530000000000001
2606,4.94
2607,4.39
2608,5.630000000000001
2609,5.85
2610,8.299999999999999
2611,7.51
2612,13.270000000000001
2613,12.180000000000001
2614,11.030000000000001
2615,10.91
2616,12.21
2617,14.15
2618,13.63
2619,15.370000000000001
2620,13.279999999999998
2621,7.9399999999999995
2622,11.940000000000001
2623,7.65
2624,8.440000000000001
2625,8.150000000000002
2626,12.040000000000003
2627,10.75
2628,11.990000000000002
2629,7.419999999999999
2630,7.470000000000001
2631,9.03
2632,5.65
2633,6.029999999999999
2634,14.0
2635,16.18
2636,10.459999999999999
2637,10.94
2638,7.909999999999999
2639,3.9599999999999995
2640,8.67
2641,8.21
2642,9.73
2643,11.709999999999999
2644,11.5
2645,11.819999999999999
2646,10.459999999999999
2647,12.360000000000001
2648,11.500000000000002
2649,12.02
2650,11.780000000000001
2651,13.729999999999999
2652,14.670000000000002
2653,11.66
2654,10.32
2655,12.200000000000001
2656,8.82
2657,9.849999999999998
2658,9.76
2659,14.470000000000002
2660,11.41
2661,11.88
2662,8.14
2663,7.5
2664,5.590000000000001
2665,4.429999999999999
2666,9.830000000000002
2667,9.969999999999999
2668,9.969999999999999
2669,10.42
2670,10.370000000000001
2671,10.12
2672,9.919999999999998
2673,10.1
2674,10.39
2675,12.64
2676,11.23
2677,11.120000000000001
2678,11.150000000000002
2679,11.120000000000001
2680,10.900000000000002
2681,8.07
2682,10.459999999999999
2683,9.4
2684,7.0200000000000005
2685,6.5
2686,6.85
2687,6.090000000000001
2688,6.69
2689,6.220000000000001
2690,6.220000000000001
2691,6.25
2692,4.51
2693,2.4999999999999996
2694,11.220000000000002
2695,11.0
2696,12.26
2697,12.62
2698,12.08
2699,12.08
2700,11.559999999999999
2701,11.059999999999999
2702,11.120000000000001
2703,10.71
2704,8.020000000000001
2705,7.890000000000001
2706,7.890000000000001
2707,7.890000000000001
2708,6.830000000000001
2709,6.720000000000001
2710,5.84
2711,5.96
2712,7.059999999999998
2713,6.0
2714,6.239999999999999
2715,6.9300000000000015
2716,9.56
2717,10.01
2718,11.15
2719,10.98
2720,10.24
2721,10.25
2722,11.14
2723,8.02
2724,7.129999999999998
2725,6.909999999999999
2726,6.65
2727,6.44
2728,8.919999999999998
2729,6.4799999999999995
2730,6.56
2731,5.91
2732,6.45
2733,8.64
2734,9.809999999999999
2735,9.2
2736,9.49
2737,10.25
2738,7.0
2739,9.450000000000001
2740,6.9
2741,10.05
2742,8.059999999999999
2743,8.14
2744,13.000000000000004
2745,11.370000000000001
2746,11.259999999999998
2747,8.47
2748,11.26
2749,12.24
2750,12.45
2751,10.790000000000003
2752,10.559999999999999
2753,8.59
2754,8.17
2755,9.18
2756,10.6
2757,8.68
2758,7.05
2759,5.67
2760,5.9
2761,7.7700000000000005
2762,5.6000000000000005
2763,5.039999999999999
2764,1.3399999999999999
2765,9.98
2766,9.15
2767,10.379999999999999
2768,12.819999999999999
2769,9.840000000000002
2770,10.580000000000002
2771,9.720000000000002
2772,10.51
2773,9.930000000000001
2774,9.930000000000001
2775,12.7
2776,7.119999999999999
2777,10.12
2778,10.540000000000001
2779,4.38
2780,8.120000000000001
2781,11.790000000000003
2782,9.879999999999999
2783,8.72
2784,10.5
2785,9.41
2786,10.82
2787,7.17
2788,6.68
2789,7.139999999999999
2790,5.73
2791,8.1
2792,4.74
2793,5.33
2794,4.930000000000001
2795,5.4
2796,5.4799999999999995
2797,7.57
2798,7.1
2799,4.930000000000001
2800,4.930000000000001
